FiscalYear,Actual_ReEstimated_Budget,AEA,Dist,DE_District,District Name,Column Name,Fund,Source,Expenditures Per Pupil,Amount,Enrollment Category,Enrollment Category Number
2017,Actual,07,3582,1968,East Marshall,geninstr,General,Instruction,10227,5825264,300-599,2
2017,Actual,07,3582,1968,East Marshall,genstudsupp,General,Student Support Services,769,438089,300-599,2
2017,Actual,07,3582,1968,East Marshall,geninstrsupp,General,Instructional Staff Support Services,419,238891,300-599,2
2017,Actual,07,3582,1968,East Marshall,gengenadmin,General,General Administration,417,237388,300-599,2
2017,Actual,07,3582,1968,East Marshall,genbldgadmin,General,School/Building Administration,1005,572429,300-599,2
2017,Actual,07,3582,1968,East Marshall,gencentraladmin,General,Business & Central Administration,303,172628,300-599,2
2017,Actual,07,3582,1968,East Marshall,genopermtnc,General,Plant Operation and Maintenance,1306,743827,300-599,2
2017,Actual,07,3582,1968,East Marshall,gentransp,General,Student Transportation,780,444449,300-599,2
2017,Actual,07,3582,1968,East Marshall,gennoninstr,General,Noninstructional Programs,2,1183,300-599,2
2017,Actual,07,3582,1968,East Marshall,genaeaflow,General,AEA Support - Direct to AEA,466,265486,300-599,2
2017,Actual,07,3582,1968,East Marshall,genotherfin,General,Transfers Out/Special Items/Down Adj,161,91678,300-599,2
2017,Actual,07,3582,1968,East Marshall,genendfb,General,Ending Fund Balance,2775,1580637,300-599,2
2017,Actual,13,3978,3978,East Mills,geninstr,General,Instruction,7091,3931038,300-599,2
2017,Actual,13,3978,3978,East Mills,genstudsupp,General,Student Support Services,100,55706,300-599,2
2017,Actual,13,3978,3978,East Mills,geninstrsupp,General,Instructional Staff Support Services,297,164590,300-599,2
2017,Actual,13,3978,3978,East Mills,gengenadmin,General,General Administration,400,221543,300-599,2
2017,Actual,13,3978,3978,East Mills,genbldgadmin,General,School/Building Administration,435,241359,300-599,2
2017,Actual,13,3978,3978,East Mills,gencentraladmin,General,Business & Central Administration,235,130206,300-599,2
2017,Actual,13,3978,3978,East Mills,genopermtnc,General,Plant Operation and Maintenance,623,345147,300-599,2
2017,Actual,13,3978,3978,East Mills,gentransp,General,Student Transportation,577,320117,300-599,2
2017,Actual,13,3978,3978,East Mills,genaeaflow,General,AEA Support - Direct to AEA,405,224378,300-599,2
2017,Actual,13,3978,3978,East Mills,genotherfin,General,Transfers Out/Special Items/Down Adj,3,1935,300-599,2
2017,Actual,13,3978,3978,East Mills,genendfb,General,Ending Fund Balance,7113,3943671,300-599,2
2017,Actual,05,6741,6741,East Sac County,geninstr,General,Instruction,7967,7167144,600-999,3
2017,Actual,05,6741,6741,East Sac County,genstudsupp,General,Student Support Services,140,125747,600-999,3
2017,Actual,05,6741,6741,East Sac County,geninstrsupp,General,Instructional Staff Support Services,273,245500,600-999,3
2017,Actual,05,6741,6741,East Sac County,gengenadmin,General,General Administration,234,210736,600-999,3
2017,Actual,05,6741,6741,East Sac County,genbldgadmin,General,School/Building Administration,552,497009,600-999,3
2017,Actual,05,6741,6741,East Sac County,gencentraladmin,General,Business & Central Administration,129,115943,600-999,3
2017,Actual,05,6741,6741,East Sac County,genopermtnc,General,Plant Operation and Maintenance,996,896112,600-999,3
2017,Actual,05,6741,6741,East Sac County,gentransp,General,Student Transportation,534,480344,600-999,3
2017,Actual,05,6741,6741,East Sac County,genaeaflow,General,AEA Support - Direct to AEA,424,381801,600-999,3
2017,Actual,05,6741,6741,East Sac County,genotherfin,General,Transfers Out/Special Items/Down Adj,15,13463,600-999,3
2017,Actual,05,6741,6741,East Sac County,genendfb,General,Ending Fund Balance,2038,1832999,600-999,3
2017,Actual,13,1970,1970,East Union,geninstr,General,Instruction,8159,4212363,300-599,2
2017,Actual,13,1970,1970,East Union,genstudsupp,General,Student Support Services,103,53117,300-599,2
2017,Actual,13,1970,1970,East Union,geninstrsupp,General,Instructional Staff Support Services,275,141730,300-599,2
2017,Actual,13,1970,1970,East Union,gengenadmin,General,General Administration,463,238801,300-599,2
2017,Actual,13,1970,1970,East Union,genbldgadmin,General,School/Building Administration,655,338359,300-599,2
2017,Actual,13,1970,1970,East Union,gencentraladmin,General,Business & Central Administration,192,99302,300-599,2
2017,Actual,13,1970,1970,East Union,genopermtnc,General,Plant Operation and Maintenance,1058,546076,300-599,2
2017,Actual,13,1970,1970,East Union,gentransp,General,Student Transportation,745,384707,300-599,2
2017,Actual,13,1970,1970,East Union,genaeaflow,General,AEA Support - Direct to AEA,423,218179,300-599,2
2017,Actual,13,1970,1970,East Union,genendfb,General,Ending Fund Balance,1325,683858,300-599,2
2017,Actual,01,1972,1972,Eastern Allamakee,geninstr,General,Instruction,7716,2672977,300-599,2
2017,Actual,01,1972,1972,Eastern Allamakee,genstudsupp,General,Student Support Services,438,151882,300-599,2
2017,Actual,01,1972,1972,Eastern Allamakee,geninstrsupp,General,Instructional Staff Support Services,187,64637,300-599,2
2017,Actual,01,1972,1972,Eastern Allamakee,gengenadmin,General,General Administration,289,100055,300-599,2
2017,Actual,01,1972,1972,Eastern Allamakee,genbldgadmin,General,School/Building Administration,754,261206,300-599,2
2017,Actual,01,1972,1972,Eastern Allamakee,gencentraladmin,General,Business & Central Administration,274,94978,300-599,2
2017,Actual,01,1972,1972,Eastern Allamakee,genopermtnc,General,Plant Operation and Maintenance,1175,406903,300-599,2
2017,Actual,01,1972,1972,Eastern Allamakee,gentransp,General,Student Transportation,597,206845,300-599,2
2017,Actual,01,1972,1972,Eastern Allamakee,genaeaflow,General,AEA Support - Direct to AEA,441,152908,300-599,2
2017,Actual,01,1972,1972,Eastern Allamakee,genendfb,General,Ending Fund Balance,1274,441188,300-599,2
2017,Actual,09,1965,1965,Easton Valley,geninstr,General,Instruction,8094,5026639,600-999,3
2017,Actual,09,1965,1965,Easton Valley,genstudsupp,General,Student Support Services,295,183012,600-999,3
2017,Actual,09,1965,1965,Easton Valley,geninstrsupp,General,Instructional Staff Support Services,242,150331,600-999,3
2017,Actual,09,1965,1965,Easton Valley,gengenadmin,General,General Administration,317,197033,600-999,3
2017,Actual,09,1965,1965,Easton Valley,genbldgadmin,General,School/Building Administration,424,263026,600-999,3
2017,Actual,09,1965,1965,Easton Valley,gencentraladmin,General,Business & Central Administration,249,154552,600-999,3
2017,Actual,09,1965,1965,Easton Valley,genopermtnc,General,Plant Operation and Maintenance,665,412775,600-999,3
2017,Actual,09,1965,1965,Easton Valley,gentransp,General,Student Transportation,509,315852,600-999,3
2017,Actual,09,1965,1965,Easton Valley,genaeaflow,General,AEA Support - Direct to AEA,433,269070,600-999,3
2017,Actual,09,1965,1965,Easton Valley,genendfb,General,Ending Fund Balance,2070,1285709,600-999,3
2017,Actual,15,0657,0657,Eddyville-Blakesburg-,geninstr,General,Instruction,8113,7133925,600-999,3
2017,Actual,15,0657,0657,Eddyville-Blakesburg-,genstudsupp,General,Student Support Services,431,379076,600-999,3
2017,Actual,15,0657,0657,Eddyville-Blakesburg-,geninstrsupp,General,Instructional Staff Support Services,343,301841,600-999,3
2017,Actual,15,0657,0657,Eddyville-Blakesburg-,gengenadmin,General,General Administration,332,291949,600-999,3
2017,Actual,15,0657,0657,Eddyville-Blakesburg-,genbldgadmin,General,School/Building Administration,650,571269,600-999,3
2017,Actual,15,0657,0657,Eddyville-Blakesburg-,gencentraladmin,General,Business & Central Administration,323,283919,600-999,3
2017,Actual,15,0657,0657,Eddyville-Blakesburg-,genopermtnc,General,Plant Operation and Maintenance,1095,962601,600-999,3
2017,Actual,15,0657,0657,Eddyville-Blakesburg-,gentransp,General,Student Transportation,841,739747,600-999,3
2017,Actual,15,0657,0657,Eddyville-Blakesburg-,genaeaflow,General,AEA Support - Direct to AEA,417,366489,600-999,3
2017,Actual,15,0657,0657,Eddyville-Blakesburg-,genotherfin,General,Transfers Out/Special Items/Down Adj,16,14155,600-999,3
2017,Actual,15,0657,0657,Eddyville-Blakesburg-,genendfb,General,Ending Fund Balance,1748,1537157,600-999,3
2017,Actual,01,1989,1989,Edgewood-Colesburg,geninstr,General,Instruction,9374,3749535,300-599,2
2017,Actual,01,1989,1989,Edgewood-Colesburg,genstudsupp,General,Student Support Services,456,182451,300-599,2
2017,Actual,01,1989,1989,Edgewood-Colesburg,geninstrsupp,General,Instructional Staff Support Services,823,329361,300-599,2
2017,Actual,01,1989,1989,Edgewood-Colesburg,gengenadmin,General,General Administration,335,133971,300-599,2
2017,Actual,01,1989,1989,Edgewood-Colesburg,genbldgadmin,General,School/Building Administration,617,246786,300-599,2
2017,Actual,01,1989,1989,Edgewood-Colesburg,gencentraladmin,General,Business & Central Administration,327,130903,300-599,2
2017,Actual,01,1989,1989,Edgewood-Colesburg,genopermtnc,General,Plant Operation and Maintenance,947,378707,300-599,2
2017,Actual,01,1989,1989,Edgewood-Colesburg,gentransp,General,Student Transportation,742,296619,300-599,2
2017,Actual,01,1989,1989,Edgewood-Colesburg,genaeaflow,General,AEA Support - Direct to AEA,436,174440,300-599,2
2017,Actual,01,1989,1989,Edgewood-Colesburg,genotherfin,General,Transfers Out/Special Items/Down Adj,132,52857,300-599,2
2017,Actual,01,1989,1989,Edgewood-Colesburg,genendfb,General,Ending Fund Balance,2391,956502,300-599,2
2017,Actual,07,2007,2007,Eldora-New Providence,geninstr,General,Instruction,9318,5843343,600-999,3
2017,Actual,07,2007,2007,Eldora-New Providence,genstudsupp,General,Student Support Services,438,274768,600-999,3
2017,Actual,07,2007,2007,Eldora-New Providence,geninstrsupp,General,Instructional Staff Support Services,624,391533,600-999,3
2017,Actual,07,2007,2007,Eldora-New Providence,gengenadmin,General,General Administration,349,218770,600-999,3
2017,Actual,07,2007,2007,Eldora-New Providence,genbldgadmin,General,School/Building Administration,624,391324,600-999,3
2017,Actual,07,2007,2007,Eldora-New Providence,gencentraladmin,General,Business & Central Administration,143,89620,600-999,3
2017,Actual,07,2007,2007,Eldora-New Providence,genopermtnc,General,Plant Operation and Maintenance,834,522824,600-999,3
2017,Actual,07,2007,2007,Eldora-New Providence,gentransp,General,Student Transportation,601,376837,600-999,3
2017,Actual,07,2007,2007,Eldora-New Providence,genaeaflow,General,AEA Support - Direct to AEA,470,294483,600-999,3
2017,Actual,07,2007,2007,Eldora-New Providence,genendfb,General,Ending Fund Balance,4041,2533841,600-999,3
2017,Actual,05,2088,2088,Emmetsburg,geninstr,General,Instruction,9048,6081925,600-999,3
2017,Actual,05,2088,2088,Emmetsburg,genstudsupp,General,Student Support Services,258,173294,600-999,3
2017,Actual,05,2088,2088,Emmetsburg,geninstrsupp,General,Instructional Staff Support Services,282,189555,600-999,3
2017,Actual,05,2088,2088,Emmetsburg,gengenadmin,General,General Administration,201,135234,600-999,3
2017,Actual,05,2088,2088,Emmetsburg,genbldgadmin,General,School/Building Administration,763,512896,600-999,3
2017,Actual,05,2088,2088,Emmetsburg,gencentraladmin,General,Business & Central Administration,206,138435,600-999,3
2017,Actual,05,2088,2088,Emmetsburg,genopermtnc,General,Plant Operation and Maintenance,926,622231,600-999,3
2017,Actual,05,2088,2088,Emmetsburg,gentransp,General,Student Transportation,516,347173,600-999,3
2017,Actual,05,2088,2088,Emmetsburg,genaeaflow,General,AEA Support - Direct to AEA,446,300042,600-999,3
2017,Actual,05,2088,2088,Emmetsburg,genotherfin,General,Transfers Out/Special Items/Down Adj,17,11310,600-999,3
2017,Actual,05,2088,2088,Emmetsburg,genendfb,General,Ending Fund Balance,2454,1649294,600-999,3
2017,Actual,10,2097,2097,English Valleys,geninstr,General,Instruction,9264,4207606,300-599,2
2017,Actual,10,2097,2097,English Valleys,genstudsupp,General,Student Support Services,6,2651,300-599,2
2017,Actual,10,2097,2097,English Valleys,geninstrsupp,General,Instructional Staff Support Services,101,45915,300-599,2
2017,Actual,10,2097,2097,English Valleys,gengenadmin,General,General Administration,480,217884,300-599,2
2017,Actual,10,2097,2097,English Valleys,genbldgadmin,General,School/Building Administration,597,271104,300-599,2
2017,Actual,10,2097,2097,English Valleys,gencentraladmin,General,Business & Central Administration,367,166467,300-599,2
2017,Actual,10,2097,2097,English Valleys,genopermtnc,General,Plant Operation and Maintenance,596,270921,300-599,2
2017,Actual,10,2097,2097,English Valleys,gentransp,General,Student Transportation,638,289897,300-599,2
2017,Actual,10,2097,2097,English Valleys,genaeaflow,General,AEA Support - Direct to AEA,452,205120,300-599,2
2017,Actual,10,2097,2097,English Valleys,genotherfin,General,Transfers Out/Special Items/Down Adj,8,3660,300-599,2
2017,Actual,10,2097,2097,English Valleys,genendfb,General,Ending Fund Balance,338,153714,300-599,2
2017,Actual,13,2113,2113,Essex,geninstr,General,Instruction,9467,1923731,<300,1
2017,Actual,13,2113,2113,Essex,genstudsupp,General,Student Support Services,575,116791,<300,1
2017,Actual,13,2113,2113,Essex,geninstrsupp,General,Instructional Staff Support Services,198,40247,<300,1
2017,Actual,13,2113,2113,Essex,gengenadmin,General,General Administration,539,109624,<300,1
2017,Actual,13,2113,2113,Essex,genbldgadmin,General,School/Building Administration,983,199785,<300,1
2017,Actual,13,2113,2113,Essex,gencentraladmin,General,Business & Central Administration,278,56530,<300,1
2017,Actual,13,2113,2113,Essex,genopermtnc,General,Plant Operation and Maintenance,686,139393,<300,1
2017,Actual,13,2113,2113,Essex,gentransp,General,Student Transportation,362,73592,<300,1
2017,Actual,13,2113,2113,Essex,genaeaflow,General,AEA Support - Direct to AEA,445,90425,<300,1
2017,Actual,13,2113,2113,Essex,genendfb,General,Ending Fund Balance,6004,1220044,<300,1
2017,Actual,05,2124,2124,Estherville Lincoln,geninstr,General,Instruction,7504,10331155,"1,000-2,499",4
2017,Actual,05,2124,2124,Estherville Lincoln,genstudsupp,General,Student Support Services,255,350615,"1,000-2,499",4
2017,Actual,05,2124,2124,Estherville Lincoln,geninstrsupp,General,Instructional Staff Support Services,572,787774,"1,000-2,499",4
2017,Actual,05,2124,2124,Estherville Lincoln,gengenadmin,General,General Administration,188,258899,"1,000-2,499",4
2017,Actual,05,2124,2124,Estherville Lincoln,genbldgadmin,General,School/Building Administration,575,791359,"1,000-2,499",4
2017,Actual,05,2124,2124,Estherville Lincoln,gencentraladmin,General,Business & Central Administration,217,298755,"1,000-2,499",4
2017,Actual,05,2124,2124,Estherville Lincoln,genopermtnc,General,Plant Operation and Maintenance,904,1243998,"1,000-2,499",4
2017,Actual,05,2124,2124,Estherville Lincoln,gentransp,General,Student Transportation,210,289233,"1,000-2,499",4
2017,Actual,05,2124,2124,Estherville Lincoln,genaeaflow,General,AEA Support - Direct to AEA,435,598583,"1,000-2,499",4
2017,Actual,05,2124,2124,Estherville Lincoln,genendfb,General,Ending Fund Balance,2218,3054014,"1,000-2,499",4
2017,Actual,11,2151,2151,Exira-Elk Horn-,geninstr,General,Instruction,8303,3403272,300-599,2
2017,Actual,11,2151,2151,Exira-Elk Horn-,genstudsupp,General,Student Support Services,163,66611,300-599,2
2017,Actual,11,2151,2151,Exira-Elk Horn-,geninstrsupp,General,Instructional Staff Support Services,196,80248,300-599,2
2017,Actual,11,2151,2151,Exira-Elk Horn-,gengenadmin,General,General Administration,381,156349,300-599,2
2017,Actual,11,2151,2151,Exira-Elk Horn-,genbldgadmin,General,School/Building Administration,694,284598,300-599,2
2017,Actual,11,2151,2151,Exira-Elk Horn-,gencentraladmin,General,Business & Central Administration,254,104315,300-599,2
2017,Actual,11,2151,2151,Exira-Elk Horn-,genopermtnc,General,Plant Operation and Maintenance,925,379060,300-599,2
2017,Actual,11,2151,2151,Exira-Elk Horn-,gentransp,General,Student Transportation,579,237327,300-599,2
2017,Actual,11,2151,2151,Exira-Elk Horn-,genaeaflow,General,AEA Support - Direct to AEA,438,179499,300-599,2
2017,Actual,11,2151,2151,Exira-Elk Horn-,genendfb,General,Ending Fund Balance,3709,1520204,300-599,2
2017,Actual,15,2169,2169,Fairfield,geninstr,General,Instruction,7225,12066957,"1,000-2,499",4
2017,Actual,15,2169,2169,Fairfield,genstudsupp,General,Student Support Services,269,450034,"1,000-2,499",4
2017,Actual,15,2169,2169,Fairfield,geninstrsupp,General,Instructional Staff Support Services,762,1272243,"1,000-2,499",4
2017,Actual,15,2169,2169,Fairfield,gengenadmin,General,General Administration,270,451720,"1,000-2,499",4
2017,Actual,15,2169,2169,Fairfield,genbldgadmin,General,School/Building Administration,659,1101021,"1,000-2,499",4
2017,Actual,15,2169,2169,Fairfield,gencentraladmin,General,Business & Central Administration,192,320664,"1,000-2,499",4
2017,Actual,15,2169,2169,Fairfield,genopermtnc,General,Plant Operation and Maintenance,1010,1686358,"1,000-2,499",4
2017,Actual,15,2169,2169,Fairfield,gentransp,General,Student Transportation,494,825186,"1,000-2,499",4
